StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,prolific_ID,device,meta_device_Browser,meta_device_Version,meta_device_Operating System,meta_device_Resolution,consent,abortion_att_binary,abortion_att_pre_1,abortion_att_pre_2,abortion_att_pre_3,abortion_certain,abortion_imp,vaccine_att_binary,vaccine_att_pre_1,vaccine_att_pre_2,vaccine_att_pre_3,vaccine_certain,vaccine_imp,uh_att_binary,uh_att_pre_1,uh_att_pre_2,uh_att_pre_3,uh_certain,uh_imp,firearm_att_binary,firearm_att_pre_1,firearm_att_pre_2,firearm_att_pre_3,firearm_certain,firearm_imp,abortion_init_resp,abortion_pro_First Click,abortion_pro_Last Click,abortion_pro_Page Submit,abortion_pro_Click Count,abortion_anti_First Click,abortion_anti_Last Click,abortion_anti_Page Submit,abortion_anti_Click Count,abortion_control_First Click,abortion_control_Last Click,abortion_control_Page Submit,abortion_control_Click Count,abortion_att_post_1,abortion_att_post_2,abortion_att_post_3,perc_ai_strength,perc_ai_bias,vaccine_init_resp,vaccine_pro_First Click,vaccine_pro_Last Click,vaccine_pro_Page Submit,vaccine_pro_Click Count,vaccine_con_First Click,vaccine_con_Last Click,vaccine_con_Page Submit,vaccine_con_Click Count,vaccine_control_First Click,vaccine_control_Last Click,vaccine_control_Page Submit,vaccine_control_Click Count,vaccine_att_post_1,vaccine_att_post_2,vaccine_att_post_3,uh_init_resp,uh_pro_First Click,uh_pro_Last Click,uh_pro_Page Submit,uh_pro_Click Count,uh_con_First Click,uh_con_Last Click,uh_con_Page Submit,uh_con_Click Count,uh_control_First Click,uh_control_Last Click,uh_control_Page Submit,uh_control_Click Count,uh_att_post_1,uh_att_post_2,uh_att_post_3,firearm_init_resp,firearm_pro_First Click,firearm_pro_Last Click,firearm_pro_Page Submit,firearm_pro_Click Count,firearm_con_First Click,firearm_con_Last Click,firearm_con_Page Submit,firearm_con_Click Count,firearm_control_First Click,firearm_control_Last Click,firearm_control_Page Submit,firearm_control_Click Count,firearm_att_post_1,firearm_att_post_2,firearm_att_post_3,perc_useful,perc_satisfaction,ai_disable,abortion_final_resp,vaccine_final_resp,uh_final_resp,firearm_final_resp,age,gender,gender_4_TEXT,education,race,partisanship,PROLIFIC_PID,abortion_pro_1_clicked,vaccine_pro_1_clicked,unihealthcare_pro_1_clicked,gun_pro_1_clicked,abortion_pro_2_clicked,abortion_pro_3_clicked,abortion_pro_4_clicked,abortion_pro_5_clicked,abortion_con_2_clicked,abortion_con_1_clicked,abortion_con_3_clicked,abortion_con_4_clicked,abortion_con_5_clicked,vaccine_pro_2_clicked,vaccine_pro_3_clicked,vaccine_pro_4_clicked,vaccine_pro_5_clicked,vaccine_con_2_clicked,vaccine_con_3_clicked,vaccine_con_4_clicked,vaccine_con_5_clicked,unihealthcare_pro_5_clicked,unihealthcare_pro_2_clicked,unihealthcare_pro_3_clicked,unihealthcare_pro_4_clicked,unihealthcare_con_2_clicked,unihealthcare_con_3_clicked,unihealthcare_con_4_clicked,unihealthcare_con_5_clicked,gun_pro_2_clicked,gun_pro_3_clicked,gun_pro_4_clicked,gun_pro_5_clicked,gun_con_2_clicked,gun_con_3_clicked,gun_con_4_clicked,gun_con_5_clicked,vaccine_con_1_clicked,unihealthcare_con_1_clicked,gun_con_1_clicked,study_condition
2025-08-13 15:59:01,2025-08-13 16:11:36,0,50.120.59.102,100,755,1,2025-08-13 16:11:37,R_5v2iYvh379b5fk4,,,,,38.4119,-121.2722,anonymous,EN,1,66df47a9c26ea6aa4a71fc0f,1,Chrome,109.0.0.0,Windows NT 10.0,1366x768,1,1,5,6,5,6,6,1,6,6,6,5,5,1,6,6,6,6,6,1,6,6,6,6,6,yes it should be legal and the right of every women to choose freely,114.315,162.895,180.132,5,,,,,,,,,6,6,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,yes every women has the legal right to choose to have or not to have an abortion. the authorities should not interfere i a womens decision.  there are very many reason the women having the abortions for having an abortion and some reasons are very sad and dear . the lunatic right repyblicans are obsessed with abortion as a political ploy nothing else,,,,64,1,,5,4,1,66df47a9c26ea6aa4a71fc0f,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_pro
2025-08-13 15:53:33,2025-08-13 16:11:45,0,89.46.182.169,100,1091,1,2025-08-13 16:11:45,R_1k5rcGmx8stDhfj,,,,,34.9458,-81.9334,anonymous,EN,0.8999999761581421,67d187f13384c3052612cca3,1,Chrome,129.0.0.0,Windows NT 10.0,1366x768,1,1,3,3,2,4,3,1,6,6,5,6,6,1,4,4,6,5,5,1,5,6,4,6,3,,,,,,,,,,,,,,,,,4,3,Vaccine mandates should be strongly allowed since it is very helpful to everyone in the society.,88.189,143.26,180.03,5,,,,,,,,,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,,I think vaccine mandates should be allowed in the States . This is because the are crucial for achieving his immunization rates. It also helps to reduce outbreaks of diseases that would affect individuals this thus ensures a good society free of health risks. Vaccines are useful in various ways.,,,39,1,,5,1,7,67d187f13384c3052612cca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_pro
2025-08-13 15:59:40,2025-08-13 16:12:03,0,71.75.101.66,100,743,1,2025-08-13 16:12:04,R_5uOjemon6UWa9UD,,,,,35.401,-80.8688,anonymous,EN,1,64063ab4e87bbb62274cd0e6,1,Chrome,138.0.0.0,Macintosh,1470x956,1,1,6,6,4,6,5,1,6,6,5,5,6,1,5,4,5,5,6,1,5,6,6,5,4,,,,,,,,,,,,,,,,,,,"The Public Health is too important a value to leave to chance and possibly decimation. Limited, focused vaccine mandates can protect society at large.",,,,,,,,,73.914,160.581,180.009,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Public health is too precious to be left to chance. Vaccines are proven to save billions of dollars over the past years and have saved countless lives. We must err on the side of public safety by mandating vaccines in most all cases. Failing to do so, and leaving ""gaps"" in coverage risks lives and our economy!",,,67,1,,6,1,3,64063ab4e87bbb62274cd0e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_control
2025-08-13 16:02:47,2025-08-13 16:12:04,0,216.147.121.237,100,556,1,2025-08-13 16:12:04,R_7qYKFNnHfRepSVP,,,,,39.7391,-104.9866,anonymous,EN,0.8999999761581421,67d3358738a335692d8b0e54,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,3,1,6,6,6,5,1,1,6,6,6,6,6,1,6,6,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The only hope of preventing more mass shootings is strict regulation of guns, like it or not.",,,,,,,,,15.574,171.174,180.009,18,6,6,6,,,,,,,"The number of gun deaths this century alone in the US is close to one million, deaths which would be largely preventable with basic regulations. The 2nd amendment was created at a time when the kind of automatic weapons today  did not exist and thus posed a lesser threat to the public.",55,1,,5,1,2,67d3358738a335692d8b0e54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,firearm_control
2025-08-13 15:55:10,2025-08-13 16:12:14,0,172.56.187.93,100,1023,1,2025-08-13 16:12:14,R_1mg5FvIRosLYtuF,,,,,34.1928,-118.4886,anonymous,EN,1,66e4fc9c0c958246837a6941,1,Firefox,141.0,Windows NT 10.0,1366x768,1,1,5,5,2,6,6,1,5,5,5,6,6,1,5,5,5,6,6,1,5,5,5,6,6,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, I believe the United States should have stricter firearm rules to reduce gun violence and protect public safety.
",,,,,3.868,147.078,180.238,17,,,,,5,5,5,6,6,2,,,,"I believe that stricter gun laws need to be enacted in the United States to stop the growing rates of gun violence and mass shootings that are affecting communities all over the country. The Second Amendment protects the right to have guns, however it is important to remember that times have changed and so too must the laws for the protection of the public. Rules that require responsible gun ownership, background checks, and controlling excess weapons in particular high-capacity weapons can help minimize the number of guns put into the hands of people that could harm others, while still preserving an individual's rights to own a weapon. There should be an emphasis on lower deaths and lower crime!",41,2,,6,1,7,66e4fc9c0c958246837a6941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,firearm_anti
2025-08-13 15:58:44,2025-08-13 16:12:21,0,100.34.27.107,100,816,1,2025-08-13 16:12:21,R_616AzmF9ldFCRco,,,,,40.0356,-75.1763,anonymous,EN,1,65e01ed82bf613ad0f3d1bf0,1,Chrome,138.0.0.0,Windows NT 10.0,1385x779,1,1,2,2,4,4,1,1,5,2,4,3,4,1,4,6,5,5,6,1,2,6,6,5,3,"Yes, it should.",,,,,3.04,173.2,180.113,17,,,,,2,2,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,"I believe in abortion if only for the life and death medical necessity a woman may. I, myself, could never do it for a reason such as not being able to afford a baby or not being able to marry the father, but I could see my friends, children and myself being in a position where the baby is not viable and therefore, needs to come out. It's a woman's choice to do what she feels is best for her body. When men can have children and go through the same medical emergencies that women deal with, then they can have a say.",,,,61,2,,5,1,1,65e01ed82bf613ad0f3d1bf0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 15:55:46,2025-08-13 16:12:23,0,161.77.201.194,100,997,1,2025-08-13 16:12:23,R_7dTJUyoRICmBiKJ,,,,,42.0986,-72.5931,anonymous,EN,0.8999999761581421,67f82891f51cba1cae89317c,1,Chrome,130.0.0.0,Windows NT 11.0,1280x720,1,2,4,1,1,5,5,1,2,5,2,4,3,1,2,5,6,5,5,1,6,6,3,5,5,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,"It should implement because there are many people who are not able to afford basic healthcare, let a lone serious illness when it arises.",,,,,0,0,180.017,0,,,,,5,4,6,,,,,,,,,,,,,,,,,6,5,2,,,"As much as there may be significant downsides of implementing the universal healthcare in the USA such as tax hikes for everyone including the low-earning individuals, killing innovations in the healthcare sector and other reasons, I feel it is important to implement it so as to bridge the gap in accessing healthcare. This will help many people access quality healthcare which is a basic human right.",,35,2,,6,2,2,67f82891f51cba1cae89317c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_anti
2025-08-13 16:04:27,2025-08-13 16:12:24,0,12.75.211.126,100,477,1,2025-08-13 16:12:25,R_6JhkPzoHtUPcUFn,,,,,35.21,-80.8512,anonymous,EN,1,6000c257783c491e6ccdfdbb,1,Chrome,138.0.0.0,Windows NT 10.0,1366x768,1,1,6,6,6,6,5,1,5,6,5,5,4,1,5,6,6,5,5,1,4,4,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Absolutely. Healthcare costs are ridiculous in this country and people should not have to take on massive amounts of debt just to survive, or even massive amounts of debt and end up dying anyway. Plus, we have tons of other countries we can look to for guidance.",,,,,,,,,9.14,177.09,180.01,16,5,6,6,,,,,,,,,,,,,,,,,,,,,,"I still stick with my original response. I reviewed the results on the previous page and particularly sought out articles that challenged my perspective but I did not agree with any of the arguments. They felt weak and I could think of counterarguments for each point. For example, one point made was that wait times could be longer, but let's not pretend that Americans don't also have plenty of wait times for healthcare as well. ",,25,2,,5,1,1,6000c257783c491e6ccdfdbb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,uh_control
2025-08-13 16:02:12,2025-08-13 16:12:38,0,67.81.179.225,100,625,1,2025-08-13 16:12:38,R_7JXvhUEGJGHeBwQ,,,,,40.8731,-73.8726,anonymous,EN,1,65486ad91a5493d24f94d4d1,1,Chrome,138.0.0.0,Windows NT 10.0,3440x1440,1,1,1,1,1,6,6,1,6,6,6,6,6,2,2,2,2,6,6,1,1,6,1,6,6,"Do not spread your legs without using birth control if you do not want a child. ",,,,,,,,,8.919,135.373,180.129,27,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Do not spread your legs if you cannot bear the result, especially without using a form of birth control. Woman needs to take responsibility for their actions. A man doesn't  have a choice, so why should the woman have one for an act that she chose to partake in. ",,,,32,1,,5,4,7,65486ad91a5493d24f94d4d1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:38:09,2025-08-13 16:12:40,0,104.218.199.76,100,2070,1,2025-08-13 16:12:40,R_1SuJu7Z6wSBcK89,,,,,33.4532,-112.0748,anonymous,EN,1,67dfbb24320593c3006d49c9,1,Chrome,139.0.0.0,Windows NT 10.0,1536x864,1,1,6,5,5,5,6,1,6,6,6,5,5,1,5,5,5,4,4,1,3,6,5,4,5,"Yes abortion should be legal, everyone has their rights",,,,,,,,,3.401,98.517,199.677,13,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abortion should be legal in the United States because i strongly believe it is a matter of personal choice. Abortion bans do not protect but rather punish the female or woman. In situations where the female believes she may not have the financial means to raise a child, abortion would seem like the best option. Other times these females may have been raped and would not want to keep the child due to trauma.",,,,29,1,,5,1,2,67dfbb24320593c3006d49c9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 16:01:02,2025-08-13 16:12:42,0,71.38.143.189,100,699,1,2025-08-13 16:12:42,R_7HU2h7bVrmhtv8E,,,,,36.0383,-115.1446,anonymous,EN,1,5bf21da1f4d94900011ccf32,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,5,1,6,6,6,6,6,1,4,6,6,6,6,2,2,6,4,5,4,"It should absolutely be legal, to state otherwise is a violation of agency.",,,,,,,,,53.075,119.543,186.719,9,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abortion should absolutely be legal in the US, to say otherwise violates the agency of women and people able to be pregnant on a core, fundamental level.
Ultimately, it is THEIR body being used as a conduit for the fetus to develop, to say a woman Must carry to birth is a fundamental violation of basic freedoms, and those supporting it admit to treating women as living incubators, instead of people with freedom of choice. Even if you view abortion as murder, this is what it comes down to. On that note aswell, a fetus cannot be considered a person in the genuine sense, no more than sperm cells wouldn't be considered people. Those that advocate for abortion are not advocating at the point where the fetus has developed enough to qualify as an unborn infant.",,,,26,2,,2,2,1,5bf21da1f4d94900011ccf32,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:52:49,2025-08-13 16:12:50,0,140.233.244.78,100,1200,1,2025-08-13 16:12:50,R_13pbzehfaJhK4Ax,,,,,37.751,-97.822,anonymous,EN,1,5ca73ac06fa13f00189cbe17,1,Chrome,131.0.0.0,Windows NT 10.0,1280x720,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,"I believe that everyone should have access to quality healthcare, which is why I support the implementation of a universal healthcare system in the United States.",3.42,175.165,180.043,27,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,6,6,2,,,"I am a strong advocate for implementing a universal healthcare system in the U.S. because I believe healthcare is a fundamental human right. My findings show that such a system could save countless lives and billions of dollars in administrative costs. Furthermore, it would address economic inequality by eliminating medical bankruptcy. Although there are concerns about potential wait times, I believe a healthier society is a worthwhile trade-off.",,61,1,,5,1,1,5ca73ac06fa13f00189cbe17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,uh_pro
2025-08-13 16:12:49,2025-08-13 16:13:00,0,142.56.199.200,100,10,1,2025-08-13 16:13:00,R_10OOD04lJlfzZvE,,,,,40.4102,-104.7584,anonymous,EN,1,663e3d54f8d2431b170e185d,3,Chrome,139.0.0.0,Linux x86_64,384x857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663e3d54f8d2431b170e185d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13 15:48:28,2025-08-13 16:13:02,0,207.244.200.218,100,1474,1,2025-08-13 16:13:03,R_5MeFK7Ja5vjRTjP,,,,,33.4796,-88.3528,anonymous,EN,1,559e6830fdf99b4f0b98514a,1,Chrome,138.0.0.0,Macintosh,1710x1107,1,2,1,1,1,6,6,2,4,4,1,6,6,1,2,6,4,6,6,2,1,1,3,5,5,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,Yeas we already pay taxes so this should be what they go towards.,13.422,43.557,247.966,6,,,,,,,,,3,5,6,,,,,,,,,,,,,,,,,6,6,2,,,"I think that we pay taxes anyway, so why not provide healthcare, which will benefit our society? Let our tax dollars work for us the people. A healthier society is a happier society. We will all be better off. A happier society produces better results thus more workers and then more taxes which will benefit for the greater good of our country.",,49,2,,5,1,6,559e6830fdf99b4f0b98514a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,uh_pro
2025-08-13 16:01:36,2025-08-13 16:13:12,0,50.29.233.30,100,695,1,2025-08-13 16:13:12,R_3gwQLjZ9dpVKyrM,,,,,41.1988,-75.9053,anonymous,EN,1,60367f78082e3dedb8238ea3,1,Chrome,139.0.0.0,Windows NT 10.0,1280x800,1,1,3,1,1,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes firearms should have the strictist regulations,,,,,37.047,163.895,180.12,13,,,,,6,6,6,5,5,2,,,,"I have watched coverage of too many gun violence experiences.  It is extremely heartbreaking, children killed in their classroom,  Lives shattered never to be mended,  Assault rifles need to be unavailable to private citizens and only available for military or police.  In my opinion the second amendment covers the right to bear arms to protect the nation from agression therefore the country has a military.  Less guns for private citizens would make a safer society",79,2,,2,1,1,60367f78082e3dedb8238ea3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,firearm_anti
2025-08-13 16:01:27,2025-08-13 16:13:20,0,174.56.204.83,100,712,1,2025-08-13 16:13:20,R_3FXzbwq7kpjdxgQ,,,,,33.4485,-82.2011,anonymous,EN,1,63d7d63f02fe0c728604e529,1,Chrome,139.0.0.0,Windows NT 10.0,1536x864,1,1,6,6,6,6,6,1,6,5,6,6,5,1,6,6,6,6,6,1,2,3,6,4,4,,,,,,,,,,,,,,,,,,,"Yes, vaccine mandates should be allowed in the United States because we have to protect each others health that is how vaccinate works. It is something called herd immunity. Once you get below a certain threshold you lose it, and when that happens, chaos happens and people start getting sick. Alot of people. ",,,,,,,,,6.193,179.933,180.122,29,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"We have vulnerable communities to protect, the elderly, the immunocompromised, the newborns and infants. This would assume that people care about other people other than themselves however. The pandemic taught us that some people do not care about others. These vaccines have been around for decades and it is only now that suddenly everyone has a problem with it. The pandemic changed the way people thought of vaccines and it will have devastating effects. Misinformation is deadly. You can educate and mandate at the same time. It doesnt have to be one or the other. Diseases we had long since eradicated are coming back, that should be evidence enough that mandates are the answer.",,,40,2,,5,2,1,63d7d63f02fe0c728604e529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_control
2025-08-13 15:53:36,2025-08-13 16:13:21,0,104.202.239.85,100,1185,1,2025-08-13 16:13:22,R_72ug6FI2pfrG9B7,,,,,31.7743,-98.9902,anonymous,EN,0.800000011920929,66908eecc135ec77905c2810,1,Chrome,103.0.0.0,CrOS x86_64 14816.131.5,1241x698,1,1,6,6,6,6,6,2,3,3,3,1,4,1,2,5,5,5,5,1,2,3,3,4,5,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, because so much violent crimes have been happening these days. The government needs to find a better solution to stop all these people killing innocent people with guns.",,,,,127.365,142.263,180.157,4,,,,,2,2,2,6,6,2,,,,"I believe the system we have now is good. As long as you have no records of being a violent offender you should have the right to buy a gun to defend yourself. its in the constitution that we have the right to bare arms so i dont think there is a need to change that. i would just honestly change the law about gun violence, if your gonna do kill Innocent people you should be killed by firing squad within 72 hours of capture. Its only fair to even the paying fields. So people know dont be killing Innocent people. ",31,1,,3,1,6,66908eecc135ec77905c2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,firearm_anti
2025-08-13 15:54:57,2025-08-13 16:13:32,0,73.193.106.240,100,1114,1,2025-08-13 16:13:32,R_70rbsLNhJvYZ4of,,,,,48.0589,-122.1579,anonymous,EN,0.8999999761581421,55b6ed4afdf99b437183fa6f,1,Chrome,139.0.0.0,Windows NT 10.0,1536x864,1,2,1,1,1,5,5,2,1,1,1,6,5,2,2,2,3,5,4,2,1,2,1,5,4,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The US should not have stricter firearm regulations, because owning a firearm is a right under the 2nd amendment. ",30.065,174.477,180.006,7,,,,,,,,,1,2,1,4,3,1,,,,"I don't think the US should have stricter firearm regulation, because our 2nd Amendment right is already under attack. If you regulate guns, it makes it harder for regular Americans who aren't criminals and follow laws, to have a gun to protect themselves. This makes them more likely to become victims of criminals who don't follow laws and don't care what is regulated or not. It harms the public, and will make crime increase because then criminals become bolder, and know that people are less likely to have guns. It ends up being an attack on freedom and the rights of the public, and makes the country less safe. Its funny how its the one right that everyone seems to want to take away from you. ",52,2,,4,1,7,55b6ed4afdf99b437183fa6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,firearm_pro
2025-08-13 16:03:01,2025-08-13 16:13:32,0,76.186.6.82,100,631,1,2025-08-13 16:13:32,R_7maFflntE21zuRW,,,,,29.5211,-98.3293,anonymous,EN,1,675c5ecb58b8fee50caff144,1,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1396x785,1,2,1,1,1,6,6,2,1,1,1,4,4,2,1,1,1,6,6,2,1,1,1,6,6,No it should not be legal as it is murder,,,,,1.488,87.158,180.047,5,,,,,1,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,"Abortion is morally wrong as you ending the life of the unborn baby. It is not your body or your choice as it it's own separate body and there is not moral reason ever to kill it. I will never be on board with legal abortion as it is wrong and it is murder. ",,,,42,2,,4,1,7,675c5ecb58b8fee50caff144,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 15:50:31,2025-08-13 16:13:33,0,78.24.126.187,100,1381,1,2025-08-13 16:13:33,R_5oHLRghwdeDvrgg,,,,,35.9177,-76.2522,anonymous,EN,0.8999999761581421,67f8607be129189cd9ea4c0a,1,Chrome,134.0.0.0,Windows NT 10.0,1920x1080,1,2,2,2,2,4,4,1,4,4,4,3,4,1,3,5,5,4,4,1,3,5,5,4,4,,,,,,,,,,,,,,,,,,,"I believe vaccine mandates should be allowed in the US, vaccines saves lives.",,,,,,,,,11.967,124.191,181.367,19,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think vaccine mandates should be allowed in the United States because vaccines save lives, help stop the spread of serious diseases, and protect people who can’t get vaccinated for health reasons. But they should be done in a fair way that also respects people’s privacy. There should be clear and honest rules for medical and religious exemptions, so no one is treated unfairly or discriminated against. If we have strong vaccine rules while still respecting individual rights, we can keep people safe and healthy without losing trust in the system.",,,29,1,,6,2,6,67f8607be129189cd9ea4c0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_control
2025-08-13 16:01:58,2025-08-13 16:13:33,0,50.35.181.141,100,695,1,2025-08-13 16:13:34,R_6gO9yG7fCrCfruR,,,,,47.8022,-122.286,anonymous,EN,1,662ae84dce75d23c0af6f24c,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,5,6,1,1,1,4,6,6,Everyone should have the right to do what they want to there own body,,,,,,,,,52.672,146.158,180.106,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Any human should have the right to do whatever they want to there body. I agree that killing a baby is bad but there are many reasons for abortion. First, baby may not be affordable. Second, person can be pregnant because of rape. Third, someone might find another way for abortion that's not in a hospital and can cause death. Fourth, for many health reasons. I will conclude with everyone has the right to do what they want to there own body.",,,,44,1,,3,4,3,662ae84dce75d23c0af6f24c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:39:25,2025-08-13 16:13:40,0,174.240.211.44,100,2054,1,2025-08-13 16:13:40,R_79z7bM7rzxOWmAh,,,,,40.0345,-75.1193,anonymous,EN,0.8999999761581421,67e5cefeefd6e23bf7fef2ff,1,Chrome,139.0.0.0,Windows NT 10.0,1280x720,1,2,3,3,2,3,3,1,4,4,5,4,5,1,4,4,5,5,4,1,6,5,4,5,5,,,,,,,,,,,,,,,,,5,5,"Yes they should, some vulnerable groups are in more need compared to others.",4.298,170.697,181.22,10,,,,,,,,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,,"I support  vaccines mandates for high risk settings such as hospitals and schools  because they protect vulnerable populations and reduce healthcare strains. However broad mandates raise ethical concerns where personal freedom matters alot. The key is balance. mandates with exemptions for medical reasons, paired with education to address hesitancy.",,,49,2,,5,1,7,67e5cefeefd6e23bf7fef2ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_pro
